index,latitude,longitude,Temp_pre_30,Temp_pre_15,Temp_pre_7,Wind_pre_30,Wind_pre_15,Wind_pre_7,Hum_pre_30,Hum_pre_15,Hum_pre_7,Prec_pre_30,Prec_pre_15,Prec_pre_7,remoteness,catastrophic,month_sin,month_cos,Vegetation_0,Vegetation_4,Vegetation_9,Vegetation_12,Vegetation_14,Vegetation_15,Vegetation_16,Vegetation
3455,34.6872,-88.2522,23.08157525,23.8189415,21.47619048,2.232067511,2.210027855,1.6916666669999998,75.05915493,75.21169916,73.29166667,0.0,0.0,0.0,0.1904192130459328,0,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,False,True,16
3456,34.14999998,-79.36666997,11.89274924,14.96284153,15.34530938,4.2197984889999995,3.857221007,4.732,64.75249606,69.6557377,68.8722467,70.3,24.4,20.6,0.1111897736356357,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
3457,31.88759998,-108.345,4.983193277,3.0974930360000004,1.880952381,4.180407524,3.8290625,3.008571429,45.15629984,49.01941748,58.89393939,4.3,4.3,1.5,0.3824235960503532,1,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
3458,31.50585383,-89.39285742,27.55152395,27.64264264,28.47337278,1.125979681,1.066066066,1.047337278,61.91582003,62.23123123,56.78698225,0.0,0.0,0.0,0.2030293028020109,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
3459,31.81492505,-81.65737929,16.72727273,15.49758454,17.94186047,2.7194444439999996,2.537681159,2.254651163,57.62116992,64.34444444,58.7875,8.2,4.6,0.0,0.1330619560617618,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
3460,43.7825,-117.85303,26.77616438,25.96748634,24.62758621,2.3781893,2.473224044,2.82183908,29.04120879,30.73972603,35.25433526,0.0,0.0,0.0,0.4710365949329018,0,-0.8660254037844384,-0.5000000000000004,False,False,True,False,False,False,False,9
3461,31.626491,-101.837425,14.25648148,12.75777778,12.17678571,3.859305556,3.909722222,3.528174603,40.38664812,39.68802228,35.81437126,0.0,0.0,0.0,0.3195093321611852,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,12
3462,43.06394771,-74.19489108,4.498181818,7.468085106,10.5483871,4.112867647,3.502158273,4.324590164,65.50854701,66.06504065,57.83636364,0.0,0.0,0.0,0.0617008325553849,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,9
3463,41.36749565,-74.53433528,7.371165644,10.77380952,10.575,4.098608963999999,4.15753012,4.657692308000001,61.89661017,50.30124224,57.06849315,0.0,0.0,0.0,0.0652605276306066,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
3464,33.4701,-84.6906,18.80597222,20.32166667,23.10357143,3.2401114210000004,2.914763231,2.691616766,60.9818689,62.57821229,68.88554217,91.0,58.0,14.0,0.1589906903225426,1,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,True,16
3465,33.9444,-88.0128,27.83596215,28.59490085,28.22619048,1.619395866,1.811079545,1.958333333,68.92,67.70454545,68.06547619,2.8,1.3,0.5,0.1887202109529853,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
3466,37.72166667,-79.24166667,5.09192463,4.743513514,7.349418605,3.680033278,4.272847682,4.170588235,59.50174825,54.6026936,55.77443609,162.0,88.0,20.0,0.1079785492860194,0,1.0,6.123233995736766e-17,True,False,False,False,False,False,False,0
3467,33.25436,-93.49766,26.43366215,25.94329114,26.34463277,2.266461159,1.898481013,1.4836158190000002,68.11810013,64.66933333,58.77575758,20.9,4.1,0.0,0.2396325277545761,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
3468,34.130878,-80.531212,9.847148736,9.906349206,14.05633803,2.089262537,2.455873016,3.1478873239999996,71.83419355,69.81151832,64.78260870000001,0.0,0.0,0.0,0.1214747655627583,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
3469,38.210806,-120.684607,15.85612245,14.91792208,13.71927083,3.1899234689999996,2.668311688,1.081770833,67.02371542,62.57255937,68.35483871,38.2,0.3,0.0,0.5022056940618698,0,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False,False,0
3470,32.336211999999996,-86.350307,8.169859402,10.07433628,14.53613445,2.533216169,2.652566372,2.7016806719999997,76.22648752,77.13883677,76.50218341,145.4,53.6,5.6,0.1747435273474826,1,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
3471,31.74370998,-98.99551998,15.72335958,16.10315789,11.22938144,2.84183727,2.992842105,3.248453608,57.16594828,54.65236524,45.14473684,0.0,0.0,0.0,0.2923266085597267,0,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,12
3472,26.168814,-98.112491,14.62285714,16.62093719,22.22060086,4.517087968,5.377632899,6.869742489,64.86464088,65.24896836,70.29390681,0.0,0.0,0.0,0.2886165469369646,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
3473,42.90128466,-76.081439,5.008639308999999,7.416020672,8.036585366,3.147948164,3.2372093019999997,2.995731707,66.34348356,54.95923913,45.67073171,87.3,16.0,0.0,0.0780820387941041,0,0.8660254037844387,-0.49999999999999983,False,True,False,False,False,False,False,4
3474,33.2664,-88.4894,23.403,21.88,21.40243902,2.1689,2.221714286,2.581707317,71.23243243,73.33755274,72.97596154,169.9,161.8,100.9,0.1935181146969633,1,-1.0,-1.8369701987210297e-16,False,False,False,False,False,False,True,16
3475,37.30639,-79.0975,1.522863485,4.380365297,9.305555556,2.303156708,2.529493088,2.9540404039999997,55.41108545,55.81524249,54.24747475,33.0,15.7,2.3,0.1069334077654675,0,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
3476,32.9061,-94.91775,29.31378991,29.72833333,29.25079365,2.127117075,1.69787037,1.632539683,62.14484035,57.68611111,54.44246032,0.0,0.0,0.0,0.2531055465411866,0,-0.8660254037844384,-0.5000000000000004,False,False,False,True,False,False,False,12
3477,32.33125,-95.15208,23.28242075,21.35223881,20.70588235,3.177843427,3.3254716980000003,2.737190083,57.32888889,59.61829653,55.71666667,5.3,2.3,0.0,0.255702089250591,0,-0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
3478,36.53805555,-119.3680556,25.57777778,27.19166667,27.52380952,2.316852368,2.25264624,2.283928571,49.57520891,47.38718663,44.29761905,14.2,0.0,0.0,0.4896581428081594,0,-0.4999999999999998,-0.8660254037844388,True,False,False,False,False,False,False,0
3479,33.9231,-117.0614,11.41807229,10.56532067,9.524590164,2.345180723,2.821852732,3.0382513660000003,46.60273973,50.75102041,49.5203252,11.3,8.5,6.1,0.4678445096236743,1,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
3480,30.1332,-82.7703,20.2494324,21.56028037,22.09739583,2.713312693,2.118691589,2.295833333,73.49367089,69.685,69.01604278,40.0,1.3,0.0,0.1442519453335835,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
3481,26.73444998,-81.95666999,26.02615741,26.60075567,27.10631579,2.633796296,2.578337531,2.894736842,64.1400463,62.84130982,66.49473684,41.7,22.9,9.7,0.1399042836021684,1,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
3483,32.46709978,-82.56461581,22.4592215,22.32467532,20.26984127,2.335681186,2.046474954,2.02202381,61.21181556,60.47214076,60.625,0.0,0.0,0.0,0.1406613164954653,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
3485,32.904,-83.3553,8.634951456,11.18282548,9.427380952,2.601941748,2.872576177,2.795833333,68.47627119,70.43333333,65.62745098,374.3,214.6,54.8,0.1474112019374995,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
3486,35.712525,-120.168128,15.65324675,15.23770492,14.10526316,3.545123537,3.757103825,3.314619883,67.91159420000001,60.67567568,64.20945946,4.2,0.0,0.0,0.4983086310934197,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
3487,33.34165,-93.99554,24.67211864,25.2375,26.35595668,3.0065755760000004,2.503157895,1.710218978,79.15924658,77.74340949,77.40145985,15.8,0.0,0.0,0.2442041741890859,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
3488,30.619142,-96.313543,21.13120494,22.01831897,23.87053571,5.162821833,5.365301724,5.783482143,68.84352332,65.55075594,65.36160714,0.3,0.0,0.0,0.2678647143142874,0,0.8660254037844387,-0.49999999999999983,False,False,False,True,False,False,False,12
3489,26.04194444,-97.7,18.7345776,20.49870849,16.62367347,5.13107178,5.3215867160000005,3.688163265,77.07923771,77.36074766,75.8625,6.0,1.1,1.1,0.2848382248630279,0,-2.4492935982947064e-16,1.0,False,False,False,True,False,False,False,12
3490,43.2397,-116.0272,23.51094987,23.565625,23.85,4.216358839,4.133072917,4.3601190480000005,34.35488127,33.33854167,29.14880952,1.5,0.0,0.0,0.4527542405299949,0,-0.4999999999999998,-0.8660254037844388,False,False,True,False,False,False,False,9
3491,31.66770998,-97.30156998,10.41391586,11.76064516,12.43400981,5.0249190939999995,4.94,4.897540453000001,62.91467577,63.38311688,63.617337435,24.4,1.6,0.0,0.2763657311521861,0,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
3492,47.9786,-99.0003,-0.84593706,-2.431115276,0.033864542,5.599576271,5.624600939,4.3142,71.60722777,63.80150517,58.712,21.2,9.2,0.0,0.2849960443046584,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
3493,34.9364,-98.2847,30.58793265,32.20132325,30.38047809,3.4913002810000004,3.4775047260000003,4.403585657,46.02291862,42.92722117,47.46015936,0.0,0.0,0.0,0.283417115822554,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
3494,48.111999999999995,-105.2133,19.27142857,17.7275,19.53684211,2.754761905,2.54,2.131578947,59.16666667,64.2,71.47368421,0.0,0.0,0.0,0.3445772210786875,0,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,True,False,15
3495,36.15185001,-102.3862,15.31899012,17.07528604,20.69047619,5.361141603,4.528375286,3.388095238,54.65397924,49.60526316,35.04761905,25.9,11.7,0.0,0.3217760661820257,1,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False,False,0
3496,40.90167,-79.50389,6.687085248,11.39727582,12.04590164,2.931562819,3.061407491,2.129836066,65.70458055,65.08789954,59.85901639,102.7,65.3,7.6,0.1087807115409009,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
3497,35.63493,-94.76299,7.220566319,9.700764818,7.845511482,3.731858847,4.003732057,3.529916318,56.05249614,50.02829268,47.61215933,0.0,0.0,0.0,0.2498885388963341,1,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
3498,34.25579269,-84.39036557,10.95854922,13.46546831,16.06995885,1.963259538,2.3367076630000003,2.2518518519999997,51.02826189,45.42100284,49.11111111,0.0,0.0,0.0,0.155773028780519,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
3499,47.42026676,-92.89399074,-4.773195876,-3.4191033139999996,-3.049230769,3.233333333,3.054385965,2.779692308,66.12614679,65.20507812,67.62769231,0.0,0.0,0.0,0.2278279901664592,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
3500,35.60221666,-94.86366666,5.5871177020000005,6.27458256,4.18452381,2.218257646,2.020315399,1.506349206,70.77737226,71.98993289,72.70521542,0.0,0.0,0.0,0.2508484752801423,0,-2.4492935982947064e-16,1.0,False,False,False,False,False,True,False,15
3501,36.1503,-116.1636,23.46981627,19.83606557,19.78095238,3.143832021,3.245081967,1.958333333,20.16272966,16.22404372,16.970238100000003,0.0,0.0,0.0,0.4573912294518369,1,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,False,0
3502,41.69061,-98.0619,2.051506591,4.3453947369999995,8.1046,4.34712806,4.984304511,4.8122,67.80743879,62.30451128,54.506,3.1,1.8,1.8,0.2778773007316413,0,1.0,6.123233995736766e-17,False,False,False,False,False,True,False,15
3503,37.053489,-122.039659,15.31734317,16.86038961,16.74575472,1.280241187,1.250984683,1.07014218,79.23036093,74.12850467,73.79057592,0.0,0.0,0.0,0.5167304095487488,0,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,0
3504,46.758933,-112.857533,15.56804734,14.83333333,16.0,2.378698225,3.117857143,2.595,50.0591716,51.97619048,48.3,0.0,0.0,0.0,0.4200149420627421,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,True,False,15
3505,47.1519,-95.7269,1.084713677,4.58624031,6.322368421,4.493942262,4.159011628,4.998026316,67.33790819,59.28391473,62.21710526,0.0,0.0,0.0,0.2542878229512231,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,True,False,15
3506,45.01481,-96.57126,14.75974026,14.0695088,16.3968254,3.541244775,3.7616171,4.622266402,57.80378657,53.18798665,44.22792608,0.0,0.0,0.0,0.2627201943542447,0,-0.8660254037844386,0.5000000000000001,False,False,True,False,False,False,False,9
3507,34.645,-77.5983,11.32852113,11.24220779,10.29480519,4.092957746000001,3.574675325,3.4727272730000003,49.47887324,50.7012987,49.4025974,0.0,0.0,0.0,0.0953621126143822,0,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
3508,43.0219,-102.5658,22.07587879,23.20751174,23.23073171,4.014666667,4.2551643189999995,4.308292683,53.47030303,50.95539906,50.65365854,41.8,30.7,12.9,0.320314440613209,0,-0.4999999999999998,-0.8660254037844388,False,False,True,False,False,False,False,9
3509,35.3017,-79.095,20.16745152,19.45472222,20.27619048,3.787378641,3.849722222,3.52797619,58.85991678,63.55,57.5297619,26.5,26.0,4.0,0.1080707627295174,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,True,False,15
3510,28.77,-81.03,27.50244604,27.87102273,27.82987805,2.421469741,2.478977273,2.441463415,77.39105339,76.73011364,78.12195122,0.0,0.0,0.0,0.129896251111542,1,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
3511,33.022194,-94.972354,25.63706456,23.42269767,24.00813492,1.1496516490000002,0.941488372,0.8718253970000001,58.66929865,68.1972093,74.49007937,266.0,203.8,39.9,0.2535350998188921,0,-0.8660254037844386,0.5000000000000001,False,False,False,False,False,False,True,16
3512,30.18472001,-82.04166002,8.839695712000001,8.322928177,7.354705882,4.313416321,4.691436464,4.362352941,61.42857143,57.84195402,52.83125,0.0,0.0,0.0,0.1377213383475199,1,-0.5000000000000004,0.8660254037844384,False,False,False,True,False,False,False,12
3513,34.9209,-95.1461,10.84955752,11.63518758,15.69459459,2.64820059,2.6464424319999997,2.699459459,67.35773809999999,68.61811024,62.79781421,0.0,0.0,0.0,0.2539068231069894,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
3514,43.953582,-73.525349,5.512450593,7.778225806,9.956451613,3.493083004,3.691532258,2.966935484,63.78063241,68.625,68.08064516,0.0,0.0,0.0,0.0556457881464629,0,0.8660254037844387,-0.49999999999999983,False,False,True,False,False,False,False,9
3516,34.91178811,-88.62198748,11.32555147,11.92794118,14.71693548,3.837084871,3.836296296,3.968032787,58.25142857,56.20676692,48.63114754,0.0,0.0,0.0,0.1936488760061052,0,1.0,6.123233995736766e-17,False,False,False,False,False,False,True,16
3517,31.7893,-81.6331,27.94368932,28.62777778,29.44074074,2.208116883,1.6056,1.209259259,65.20846906,66.72580645,64.45283019,22.0,22.0,19.0,0.1328651919197703,1,-0.4999999999999998,-0.8660254037844388,False,False,False,True,False,False,False,12
3518,42.7364,-113.9714,15.63941799,15.49765625,18.61547619,3.436243386,3.778385417,3.3886904760000003,51.46551724,57.49347258,47.7797619,23.7,23.4,0.0,0.4322821211362448,0,1.2246467991473532e-16,-1.0,False,True,False,False,False,False,False,4
3520,32.43,-110.7716667,30.20674487,30.56857143,29.71165644,3.478414097,3.3742120339999997,3.3067901230000003,17.16886931,14.19197708,13.58024691,7.3,0.0,0.0,0.4059417877109439,1,1.2246467991473532e-16,-1.0,False,False,False,True,False,False,False,12
3521,31.24960855,-82.47235861,12.43653281,10.45452632,13.24957627,2.304505387,2.137263158,1.901694915,75.41188318,73.32762313,78.0,127.3,19.6,0.0,0.1407319964707405,0,0.8660254037844386,0.5000000000000001,False,False,False,True,False,False,False,12
3522,33.418987,-81.538956,3.59887798,4.586046512,2.723658052,2.043735336,1.996254682,1.839759036,62.37872559,68.21195652,66.04185022,0.0,0.0,0.0,0.1308767348894273,0,0.49999999999999994,0.8660254037844387,False,False,False,False,False,False,True,16
3523,30.1524832,-104.682401,18.0275477,19.39140187,20.80361446,3.57365717,3.793126177,3.97601626,25.81784213,23.25423729,26.84146341,0.8,0.0,0.0,0.3480472656666478,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
3524,33.31051,-92.52296,22.26233129,22.60127877,24.28777778,2.028711656,1.7946291559999998,2.622777778,74.06613757,69.73045822,68.77456647,5.6,0.0,0.0,0.2305525098936396,0,0.49999999999999994,-0.8660254037844387,False,False,False,False,False,False,True,16
3525,32.69141733,-88.66413675,10.94818082,9.844444444,7.923076922999999,3.950606395,4.347333333,4.5205128210000005,68.00373599,69.42691415,70.24090909,76.0,48.0,37.0,0.1955111856062263,0,1.0,6.123233995736766e-17,False,False,False,True,False,False,False,12
3526,34.7,-78.0667,27.52608904,28.44830827,27.87903226,1.106800766,1.07046096,1.180645161,68.92716818,65.32203390000001,63.77979798,0.0,0.0,0.0,0.0994244067885601,1,-0.4999999999999998,-0.8660254037844388,False,False,False,False,False,False,True,16
3527,33.1906,-80.9111,17.39896373,18.17257683,19.07792208,2.827720207,2.7439716310000004,2.7506493510000003,67.78313253,68.44476744,78.88108108,34.7,21.4,21.1,0.1254664095634776,1,0.8660254037844387,-0.49999999999999983,False,False,False,False,False,False,True,16
3528,30.93834884,-91.19913584,19.62223558,19.53365042,18.94289694,3.32940469,3.5699167660000004,3.340947075,68.23288509,66.24460432,60.53221289,165.0,93.4,59.4,0.2200427524906805,0,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,12
3529,34.6667,-79.4333,21.04086845,21.32453826,24.60309278,3.217241379,2.75171504,2.690206186,67.41633199,63.62395543,69.07471264,56.0,4.6,4.6,0.1114432914162422,1,1.2246467991473532e-16,-1.0,False,False,False,False,False,False,True,16
3530,45.58508,-103.396,26.20559441,27.41193182,25.73493976,6.114705882000001,6.746022727000001,6.627108434,41.72128852,40.12215909,43.71686747,6.2,5.9,5.9,0.3275365395007386,1,-0.8660254037844384,-0.5000000000000004,False,False,False,False,False,True,False,15
3531,32.47003343,-89.41170741,5.53255814,5.53255814,5.53255814,3.306046512,3.306046512,3.306046512,69.42790698,69.42790698,69.42790698,48.6,0.0,0.0,0.2024991427738345,1,0.49999999999999994,0.8660254037844387,False,False,False,True,False,False,False,12
